movieId,title,genres,clean_title,clean_genres,imdbId,tmdbId
2580,Go (1999),Comedy|Crime,Go,"['Comedy', 'Crime']",0139239,9430.0
2581,Never Been Kissed (1999),Comedy|Romance,Never Been Kissed,"['Comedy', 'Romance']",0151738,11355.0
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,Twin Dragons (Shuang long hui),"['Action', 'Comedy']",0105399,18764.0
2583,Cookie's Fortune (1999),Comedy|Drama,Cookie's Fortune,"['Comedy', 'Drama']",0126250,9465.0
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)","['Drama', 'Romance']",0133363,1414.0
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,Goodbye Lover,"['Comedy', 'Crime', 'Thriller']",0119219,49981.0
2587,Life (1999),Comedy|Crime|Drama,Life,"['Comedy', 'Crime', 'Drama']",0123964,6522.0
2589,Friends & Lovers (1999),Comedy|Drama|Romance,Friends & Lovers,"['Comedy', 'Drama', 'Romance']",0143261,114719.0
2590,Hideous Kinky (1998),Drama,Hideous Kinky,['Drama'],0136244,10209.0
2593,"Monster, The (Mostro, Il) (1994)",Comedy,"Monster, The (Mostro, Il)",['Comedy'],0110570,22826.0
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,Open Your Eyes (Abre los ojos),"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",0125659,1902.0
2596,SLC Punk! (1998),Comedy|Drama,SLC Punk!,"['Comedy', 'Drama']",0133189,6396.0
2597,Lost & Found (1999),Comedy|Romance,Lost & Found,"['Comedy', 'Romance']",0120836,39964.0
2598,Pushing Tin (1999),Comedy,Pushing Tin,['Comedy'],0120797,12596.0
2599,Election (1999),Comedy,Election,['Comedy'],0126886,9451.0
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,eXistenZ,"['Action', 'Sci-Fi', 'Thriller']",0120907,1946.0
2605,Entrapment (1999),Crime|Thriller,Entrapment,"['Crime', 'Thriller']",0137494,1844.0
2606,Idle Hands (1999),Comedy|Horror,Idle Hands,"['Comedy', 'Horror']",0138510,6552.0
2607,Get Real (1998),Drama|Romance,Get Real,"['Drama', 'Romance']",0162973,24584.0
2609,"King of Masks, The (Bian Lian) (1996)",Drama,"King of Masks, The (Bian Lian)",['Drama'],0115669,25471.0
2611,"Winslow Boy, The (1999)",Drama,Winslow Boy,['Drama'],0155388,28519.0
2612,Mildred Pierce (1945),Drama|Film-Noir,Mildred Pierce,"['Drama', 'Film-Noir']",0037913,3309.0
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,Night of the Comet,"['Comedy', 'Horror', 'Sci-Fi']",0087799,18462.0
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,Chopping Mall (a.k.a. Killbots),"['Action', 'Horror', 'Sci-Fi']",0090837,28941.0
2615,My Science Project (1985),Adventure|Sci-Fi,My Science Project,"['Adventure', 'Sci-Fi']",0089652,18252.0
2616,Dick Tracy (1990),Action|Crime,Dick Tracy,"['Action', 'Crime']",0099422,8592.0
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,Mummy,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",0120616,564.0
2618,"Castle, The (1997)",Comedy,Castle,['Comedy'],0118826,13852.0
2620,This Is My Father (1998),Drama|Romance,This Is My Father,"['Drama', 'Romance']",0120865,25232.0
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,William Shakespeare's A Midsummer Night's Dream,"['Comedy', 'Fantasy']",0140379,10210.0
2623,Trippin' (1999),Comedy,Trippin',['Comedy'],0160298,53862.0
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,After Life (Wandafuru raifu),"['Drama', 'Fantasy']",0165078,17962.0
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,Black Mask (Hak hap),"['Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']",0115693,9460.0
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,Star Wars: Episode I - The Phantom Menace,"['Action', 'Adventure', 'Sci-Fi']",0120915,1893.0
2629,"Love Letter, The (1999)",Comedy|Romance,Love Letter,"['Comedy', 'Romance']",0166252,31342.0
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,Besieged (a.k.a. L' Assedio),['Drama'],0149723,44297.0
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)","['Adventure', 'Drama', 'Mystery']",0059643,8785.0
2633,"Mummy, The (1932)",Horror|Romance,Mummy,"['Horror', 'Romance']",0023245,15849.0
2634,"Mummy, The (1959)",Horror,Mummy,['Horror'],0053085,18990.0
2639,Mommie Dearest (1981),Drama,Mommie Dearest,['Drama'],0082766,15660.0
2640,Superman (1978),Action|Adventure|Sci-Fi,Superman,"['Action', 'Adventure', 'Sci-Fi']",0078346,1924.0
2641,Superman II (1980),Action|Sci-Fi,Superman II,"['Action', 'Sci-Fi']",0081573,8536.0
2642,Superman III (1983),Action|Adventure|Sci-Fi,Superman III,"['Action', 'Adventure', 'Sci-Fi']",0086393,9531.0
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,Superman IV: The Quest for Peace,"['Action', 'Adventure', 'Sci-Fi']",0094074,11411.0
2644,Dracula (1931),Horror,Dracula,['Horror'],0021814,138.0
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,Frankenstein,"['Drama', 'Horror', 'Sci-Fi']",0021884,3035.0
2651,Frankenstein Meets the Wolf Man (1943),Horror,Frankenstein Meets the Wolf Man,['Horror'],0035899,3076.0
2652,"Curse of Frankenstein, The (1957)",Horror,Curse of Frankenstein,['Horror'],0050280,3079.0
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,Wolf Man,"['Drama', 'Fantasy', 'Horror']",0034398,13666.0
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,Howling II: Your Sister Is a Werewolf,['Horror'],0089308,29794.0
2656,Tarantula (1955),Horror|Sci-Fi,Tarantula,"['Horror', 'Sci-Fi']",0048696,9077.0
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,Rocky Horror Picture Show,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']",0073629,36685.0
2659,It Came from Hollywood (1982),Comedy|Documentary,It Came from Hollywood,"['Comedy', 'Documentary']",0084156,30168.0
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,Thing from Another World,"['Horror', 'Sci-Fi']",0044121,10785.0
2661,It Came from Outer Space (1953),Sci-Fi,It Came from Outer Space,['Sci-Fi'],0045920,19483.0
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,War of the Worlds,"['Action', 'Drama', 'Sci-Fi']",0046534,8974.0
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,Invasion of the Body Snatchers,"['Horror', 'Sci-Fi', 'Thriller']",0049366,11549.0
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,Earth vs. the Flying Saucers,['Sci-Fi'],0049169,18158.0
2668,Swamp Thing (1982),Horror|Sci-Fi,Swamp Thing,"['Horror', 'Sci-Fi']",0084745,17918.0
2669,Pork Chop Hill (1959),War,Pork Chop Hill,['War'],0053183,37305.0
2670,Run Silent Run Deep (1958),War,Run Silent Run Deep,['War'],0052151,18784.0
2671,Notting Hill (1999),Comedy|Romance,Notting Hill,"['Comedy', 'Romance']",0125439,509.0
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,Thirteenth Floor,"['Drama', 'Sci-Fi', 'Thriller']",0139809,1090.0
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,Loss of Sexual Innocence,"['Drama', 'Fantasy']",0126859,15059.0
2676,Instinct (1999),Drama|Thriller,Instinct,"['Drama', 'Thriller']",0128278,12117.0
2677,Buena Vista Social Club (1999),Documentary|Musical,Buena Vista Social Club,"['Documentary', 'Musical']",0186508,11779.0
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,Free Enterprise,"['Comedy', 'Romance', 'Sci-Fi']",0141105,13533.0
2682,Limbo (1999),Drama,Limbo,['Drama'],0164085,62676.0
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,Austin Powers: The Spy Who Shagged Me,"['Action', 'Adventure', 'Comedy']",0145660,817.0
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,"Red Violin, The (Violon rouge, Le)","['Drama', 'Mystery']",0120802,14283.0
2687,Tarzan (1999),Adventure|Animation|Children|Drama,Tarzan,"['Adventure', 'Animation', 'Children', 'Drama']",0120855,37135.0
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,General's Daughter,"['Crime', 'Drama', 'Mystery', 'Thriller']",0144214,2275.0
2690,"Ideal Husband, An (1999)",Comedy|Romance,"Ideal Husband, An","['Comedy', 'Romance']",0122541,24137.0
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",['Drama'],0120731,10376.0
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,Run Lola Run (Lola rennt),"['Action', 'Crime']",0130827,104.0
2693,Trekkies (1997),Documentary,Trekkies,['Documentary'],0120370,15800.0
2694,Big Daddy (1999),Comedy,Big Daddy,['Comedy'],0142342,9032.0
2695,"Boys, The (1998)",Drama,Boys,['Drama'],0139898,13821.0
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,"Dinner Game, The (Dîner de cons, Le)",['Comedy'],0119038,9421.0
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,My Son the Fanatic,"['Comedy', 'Drama', 'Romance']",0119743,55955.0
2698,Zone 39 (1997),Sci-Fi,Zone 39,['Sci-Fi'],0120554,67067.0
2699,Arachnophobia (1990),Comedy|Horror,Arachnophobia,"['Comedy', 'Horror']",0099052,6488.0
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,"South Park: Bigger, Longer and Uncut","['Animation', 'Comedy', 'Musical']",0158983,9473.0
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,Wild Wild West,"['Action', 'Comedy', 'Sci-Fi', 'Western']",0120891,8487.0
2702,Summer of Sam (1999),Drama,Summer of Sam,['Drama'],0162677,10279.0
2706,American Pie (1999),Comedy|Romance,American Pie,"['Comedy', 'Romance']",0163651,2105.0
2707,Arlington Road (1999),Thriller,Arlington Road,['Thriller'],0137363,1073.0
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,"Autumn Tale, An (Conte d'automne)",['Romance'],0137439,10239.0
2709,Muppets From Space (1999),Children|Comedy,Muppets From Space,"['Children', 'Comedy']",0158811,10208.0
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,Blair Witch Project,"['Drama', 'Horror', 'Thriller']",0185937,2667.0
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,Eyes Wide Shut,"['Drama', 'Mystery', 'Thriller']",0120663,345.0
2713,Lake Placid (1999),Horror|Thriller,Lake Placid,"['Horror', 'Thriller']",0139414,9825.0
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,Ghostbusters (a.k.a. Ghost Busters),"['Action', 'Comedy', 'Sci-Fi']",0087332,620.0
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,Ghostbusters II,"['Comedy', 'Fantasy', 'Sci-Fi']",0097428,2978.0
2718,Drop Dead Gorgeous (1999),Comedy,Drop Dead Gorgeous,['Comedy'],0157503,10490.0
2719,"Haunting, The (1999)",Horror|Thriller,Haunting,"['Horror', 'Thriller']",0171363,11618.0
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,Inspector Gadget,"['Action', 'Adventure', 'Children', 'Comedy']",0141369,332.0
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,Deep Blue Sea,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",0149261,8914.0
2723,Mystery Men (1999),Action|Comedy|Fantasy,Mystery Men,"['Action', 'Comedy', 'Fantasy']",0132347,9824.0
2724,Runaway Bride (1999),Comedy|Romance,Runaway Bride,"['Comedy', 'Romance']",0163187,4806.0
2725,Twin Falls Idaho (1999),Drama,Twin Falls Idaho,['Drama'],0162830,33430.0
2726,"Killing, The (1956)",Crime|Film-Noir,Killing,"['Crime', 'Film-Noir']",0049406,247.0
2727,Killer's Kiss (1955),Crime|Film-Noir,Killer's Kiss,"['Crime', 'Film-Noir']",0048254,10056.0
2728,Spartacus (1960),Action|Drama|Romance|War,Spartacus,"['Action', 'Drama', 'Romance', 'War']",0054331,967.0
2729,Lolita (1962),Drama|Romance,Lolita,"['Drama', 'Romance']",0056193,802.0
2730,Barry Lyndon (1975),Drama|Romance|War,Barry Lyndon,"['Drama', 'Romance', 'War']",0072684,3175.0
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,"400 Blows, The (Les quatre cents coups)","['Crime', 'Drama']",0053198,147.0
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,Jules and Jim (Jules et Jim),"['Drama', 'Romance']",0055032,1628.0
2733,Vibes (1988),Adventure|Comedy|Romance,Vibes,"['Adventure', 'Comedy', 'Romance']",0096378,21185.0
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,Mosquito Coast,"['Adventure', 'Drama', 'Thriller']",0091557,11120.0
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,Golden Child,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']",0091129,10136.0
2736,Brighton Beach Memoirs (1986),Comedy,Brighton Beach Memoirs,['Comedy'],0090774,32060.0
2737,Assassination (1987),Action|Drama|Thriller,Assassination,"['Action', 'Drama', 'Thriller']",0092585,48686.0
2738,Crimes of the Heart (1986),Comedy|Drama,Crimes of the Heart,"['Comedy', 'Drama']",0090886,48259.0
2739,"Color Purple, The (1985)",Drama,Color Purple,['Drama'],0088939,873.0
2740,"Kindred, The (1986)",Horror|Sci-Fi,Kindred,"['Horror', 'Sci-Fi']",0091343,48660.0
2741,No Mercy (1986),Action|Crime|Thriller,No Mercy,"['Action', 'Crime', 'Thriller']",0091637,26789.0
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,Ménage (Tenue de soirée),"['Comedy', 'Drama']",0092068,3934.0
2743,Native Son (1986),Drama,Native Son,['Drama'],0091613,108312.0
2744,Otello (1986),Drama,Otello,['Drama'],0091699,198469.0
2745,"Mission, The (1986)",Drama,Mission,['Drama'],0091530,11416.0
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,Little Shop of Horrors,"['Comedy', 'Horror', 'Musical']",0091419,10776.0
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,Little Shop of Horrors,"['Comedy', 'Horror']",0054033,24452.0
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,Allan Quatermain and the Lost City of Gold,"['Action', 'Adventure', 'Comedy']",0092534,9710.0
2749,"Morning After, The (1986)",Drama|Mystery,Morning After,"['Drama', 'Mystery']",0091554,31924.0
2750,Radio Days (1987),Comedy|Drama,Radio Days,"['Comedy', 'Drama']",0093818,30890.0
2751,From the Hip (1987),Comedy|Drama,From the Hip,"['Comedy', 'Drama']",0093051,24081.0
2752,Outrageous Fortune (1987),Comedy|Mystery,Outrageous Fortune,"['Comedy', 'Mystery']",0093690,20242.0
2754,Deadtime Stories (1987),Horror,Deadtime Stories,['Horror'],0092850,66194.0
2757,Frances (1982),Drama,Frances,['Drama'],0083967,3526.0
2759,Dick (1999),Comedy,Dick,['Comedy'],0144168,16406.0
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,Iron Giant,"['Adventure', 'Animation', 'Children', 'Drama', 'Sci-Fi']",0129167,10386.0
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,Sixth Sense,"['Drama', 'Horror', 'Mystery']",0167404,745.0
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,Thomas Crown Affair,"['Action', 'Mystery']",0155267,913.0
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,Thomas Crown Affair,"['Crime', 'Drama', 'Romance', 'Thriller']",0063688,912.0
2765,"Acid House, The (1998)",Comedy|Drama,Acid House,"['Comedy', 'Drama']",0122515,12229.0
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,Adventures of Sebastian Cole,"['Comedy', 'Drama']",0168449,67323.0
2769,"Yards, The (2000)",Crime|Drama,Yards,"['Crime', 'Drama']",0138946,19457.0
2770,Bowfinger (1999),Comedy,Bowfinger,['Comedy'],0131325,11353.0
2771,Brokedown Palace (1999),Drama,Brokedown Palace,['Drama'],0120620,17707.0
2772,Detroit Rock City (1999),Comedy,Detroit Rock City,['Comedy'],0165710,9781.0
2774,Better Than Chocolate (1999),Comedy|Romance,Better Than Chocolate,"['Comedy', 'Romance']",0168987,18212.0
2775,Head On (1998),Drama,Head On,['Drama'],0138487,13817.0
2779,Heaven Can Wait (1978),Comedy,Heaven Can Wait,['Comedy'],0077663,12185.0
2782,Pit and the Pendulum (1961),Horror,Pit and the Pendulum,['Horror'],0055304,28501.0
2784,"Masque of the Red Death, The (1964)",Horror,Masque of the Red Death,['Horror'],0058333,25319.0
2786,Haunted Honeymoon (1986),Comedy,Haunted Honeymoon,['Comedy'],0091178,24103.0
2787,Cat's Eye (1985),Horror,Cat's Eye,['Horror'],0088889,10552.0
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,Monty Python's And Now for Something Completely Different,['Comedy'],0066765,9267.0
2789,Damien: Omen II (1978),Horror,Damien: Omen II,['Horror'],0077394,10766.0
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)","['Horror', 'Thriller']",0082377,10768.0
2791,Airplane! (1980),Comedy,Airplane!,['Comedy'],0080339,813.0
2792,Airplane II: The Sequel (1982),Comedy,Airplane II: The Sequel,['Comedy'],0083530,2665.0
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,"American Werewolf in Paris, An","['Comedy', 'Horror', 'Romance', 'Thriller']",0118604,9406.0
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,European Vacation (aka National Lampoon's European Vacation),"['Adventure', 'Comedy', 'Romance']",0089670,11418.0
2795,National Lampoon's Vacation (1983),Comedy,National Lampoon's Vacation,['Comedy'],0085995,11153.0
2796,Funny Farm (1988),Comedy,Funny Farm,['Comedy'],0095188,14170.0
2797,Big (1988),Comedy|Drama|Fantasy|Romance,Big,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0094737,2280.0
2798,Problem Child (1990),Children|Comedy,Problem Child,"['Children', 'Comedy']",0100419,11077.0
2799,Problem Child 2 (1991),Comedy,Problem Child 2,['Comedy'],0102719,28597.0
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,Little Nemo: Adventures in Slumberland,"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']",0104740,22611.0
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,Oscar and Lucinda (a.k.a. Oscar & Lucinda),"['Drama', 'Romance']",0119843,39780.0
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,Tequila Sunrise,"['Action', 'Drama', 'Romance', 'Thriller']",0096244,10396.0
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,Pelican Brief,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",0107798,9944.0
2804,"Christmas Story, A (1983)",Children|Comedy,"Christmas Story, A","['Children', 'Comedy']",0085334,850.0
2805,Mickey Blue Eyes (1999),Comedy|Romance,Mickey Blue Eyes,"['Comedy', 'Romance']",0130121,10154.0
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,Teaching Mrs. Tingle,"['Comedy', 'Thriller']",0133046,10342.0
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,Universal Soldier: The Return,"['Action', 'Sci-Fi']",0176269,10366.0
2808,Universal Soldier (1992),Action|Sci-Fi,Universal Soldier,"['Action', 'Sci-Fi']",0105698,9349.0
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,Perfect Blue,"['Animation', 'Horror', 'Mystery', 'Thriller']",0156887,10494.0
2812,In Too Deep (1999),Action|Thriller,In Too Deep,"['Action', 'Thriller']",0160401,22314.0
2813,"Source, The (1999)",Documentary,Source,['Documentary'],0181833,51679.0
2815,Iron Eagle (1986),Action|War,Iron Eagle,"['Action', 'War']",0091278,11037.0
2816,Iron Eagle II (1988),Action|War,Iron Eagle II,"['Action', 'War']",0095382,11955.0
2817,Aces: Iron Eagle III (1992),Action,Aces: Iron Eagle III,['Action'],0103617,2038.0
2818,Iron Eagle IV (1995),Action|War,Iron Eagle IV,"['Action', 'War']",0113438,28737.0
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,Three Days of the Condor (3 Days of the Condor),"['Drama', 'Mystery', 'Romance', 'Thriller']",0073802,11963.0
2820,Hamlet (1964),Drama,Hamlet,['Drama'],0058175,141489.0
2822,Medicine Man (1992),Adventure|Romance,Medicine Man,"['Adventure', 'Romance']",0104839,9096.0
2824,On the Ropes (1999),Documentary|Drama,On the Ropes,"['Documentary', 'Drama']",0181733,113273.0
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,13th Warrior,"['Action', 'Adventure', 'Fantasy']",0120657,1911.0
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,Astronaut's Wife,"['Horror', 'Sci-Fi', 'Thriller']",0138304,2900.0
2828,Dudley Do-Right (1999),Children|Comedy,Dudley Do-Right,"['Children', 'Comedy']",0160236,17709.0
2829,"Muse, The (1999)",Comedy,Muse,['Comedy'],0164108,37718.0
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,Chill Factor,"['Action', 'Adventure', 'Comedy', 'Thriller']",0163579,2162.0
2836,Outside Providence (1999),Comedy,Outside Providence,['Comedy'],0125971,14578.0
2837,Bedrooms & Hallways (1998),Comedy|Romance,Bedrooms & Hallways,"['Comedy', 'Romance']",0126810,40694.0
2839,West Beirut (West Beyrouth) (1998),Drama,West Beirut (West Beyrouth),['Drama'],0157183,49184.0
2840,Stigmata (1999),Drama|Thriller,Stigmata,"['Drama', 'Thriller']",0145531,10307.0
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,Stir of Echoes,"['Horror', 'Mystery', 'Thriller']",0164181,11601.0
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,"Black Cat, White Cat (Crna macka, beli macor)","['Comedy', 'Romance']",0118843,1075.0
2844,"Minus Man, The (1999)",Drama|Mystery,Minus Man,"['Drama', 'Mystery']",0151582,21719.0
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,"Adventures of Milo and Otis, The (Koneko monogatari)","['Adventure', 'Children', 'Comedy', 'Drama']",0097050,47951.0
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,Only Angels Have Wings,"['Adventure', 'Drama', 'Romance']",0031762,43832.0
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,"Othello (Tragedy of Othello: The Moor of Venice, The)",['Drama'],0045251,47697.0
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,Saturn 3,"['Adventure', 'Sci-Fi', 'Thriller']",0081454,
2852,"Soldier's Story, A (1984)",Drama,"Soldier's Story, A",['Drama'],0088146,26522.0
2856,I Saw What You Did (1965),Thriller,I Saw What You Did,['Thriller'],0059297,28295.0
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,Yellow Submarine,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Musical']",0063823,12105.0
2858,American Beauty (1999),Drama|Romance,American Beauty,"['Drama', 'Romance']",0169547,14.0
2859,Stop Making Sense (1984),Documentary|Musical,Stop Making Sense,"['Documentary', 'Musical']",0088178,24128.0
2860,Blue Streak (1999),Comedy,Blue Streak,['Comedy'],0181316,11001.0
2861,For Love of the Game (1999),Comedy|Drama,For Love of the Game,"['Comedy', 'Drama']",0126916,10390.0
2862,Caligula (1979),Drama,Caligula,['Drama'],0080491,9453.0
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,"Hard Day's Night, A","['Adventure', 'Comedy', 'Musical']",0058182,704.0
2865,Sugar Town (1999),Comedy,Sugar Town,['Comedy'],0173390,142132.0
2866,"Buddy Holly Story, The (1978)",Drama,Buddy Holly Story,['Drama'],0077280,24153.0
2867,Fright Night (1985),Comedy|Horror|Thriller,Fright Night,"['Comedy', 'Horror', 'Thriller']",0089175,11797.0
2868,Fright Night Part II (1988),Horror,Fright Night Part II,['Horror'],0097390,18086.0
2870,Barefoot in the Park (1967),Comedy,Barefoot in the Park,['Comedy'],0061385,17887.0
2871,Deliverance (1972),Adventure|Drama|Thriller,Deliverance,"['Adventure', 'Drama', 'Thriller']",0068473,10669.0
2872,Excalibur (1981),Adventure|Fantasy,Excalibur,"['Adventure', 'Fantasy']",0082348,11527.0
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,Pajama Game,"['Comedy', 'Musical', 'Romance']",0050814,40867.0
2875,Sommersby (1993),Drama|Mystery|Romance,Sommersby,"['Drama', 'Mystery', 'Romance']",0108185,1049.0
2876,Thumbelina (1994),Animation|Children|Fantasy,Thumbelina,"['Animation', 'Children', 'Fantasy']",0111419,28032.0
2877,Tommy (1975),Musical,Tommy,['Musical'],0073812,11326.0
2878,Hell Night (1981),Horror,Hell Night,['Horror'],0082511,28377.0
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),"['Action', 'Adventure', 'Comedy']",0099558,10975.0
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,Armour of God (Long xiong hu di),"['Action', 'Adventure', 'Comedy']",0091431,10974.0
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,Double Jeopardy,"['Action', 'Crime', 'Drama', 'Thriller']",0150377,10398.0
2882,Jakob the Liar (1999),Drama,Jakob the Liar,['Drama'],0120716,2290.0
2883,Mumford (1999),Comedy|Drama,Mumford,"['Comedy', 'Drama']",0140397,24071.0
2884,Dog Park (1998),Comedy|Romance,Dog Park,"['Comedy', 'Romance']",0129884,62994.0
2885,Guinevere (1999),Drama|Romance,Guinevere,"['Drama', 'Romance']",0160338,60994.0
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,Adventures of Elmo in Grouchland,"['Children', 'Comedy']",0159421,16112.0
2887,Simon Sez (1999),Action|Comedy,Simon Sez,"['Action', 'Comedy']",0168172,32305.0
2888,Drive Me Crazy (1999),Comedy|Romance,Drive Me Crazy,"['Comedy', 'Romance']",0164114,14429.0
2889,"Mystery, Alaska (1999)",Comedy|Drama,"Mystery, Alaska","['Comedy', 'Drama']",0134618,15198.0
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,Three Kings,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",0120188,6415.0
2891,"Happy, Texas (1999)",Comedy,"Happy, Texas",['Comedy'],0162360,24066.0
